Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Engenho,AcuRite Iris®,2026/09/06 01:50,17.9,82.0,17.6,21.0,23.3,20.7,1015.24,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 01:55,18.0,82.0,17.6,21.1,23.4,20.8,1015.24,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:00,17.6,83.0,17.4,20.7,22.9,20.4,1015.24,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:05,18.0,82.0,17.6,21.1,23.4,20.8,1015.24,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:10,18.2,81.0,17.6,21.3,23.6,21.0,1014.9,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:15,18.5,80.0,17.7,21.6,23.9,21.3,1014.9,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:20,18.3,80.0,17.5,21.4,23.7,21.1,1014.9,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:25,17.9,80.0,17.2,20.9,23.2,20.7,1014.9,0.0,2.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:30,17.7,81.0,17.1,20.7,22.9,20.5,1014.9,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:35,18.1,80.0,17.3,21.1,23.4,20.9,1014.9,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:40,18.0,79.0,17.0,21.0,23.2,20.8,1014.9,0.0,2.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:45,18.2,78.0,17.0,21.2,23.4,21.0,1014.56,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:50,18.4,78.0,17.2,21.4,23.7,21.2,1014.56,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 02:55,18.4,78.0,17.2,21.4,23.7,21.2,1014.56,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:00,18.7,78.0,17.5,21.7,24.1,21.5,1014.56,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:05,18.5,78.0,17.3,21.5,23.8,21.3,1014.56,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:10,18.3,79.0,17.3,21.3,23.6,21.1,1014.56,0.0,2.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:15,18.1,79.0,17.1,21.1,23.3,20.9,1014.22,0.0,0.0,0.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:20,18.1,78.0,16.9,21.1,23.2,20.9,1014.22,0.0,5.0,2.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:25,18.5,75.0,16.7,21.4,22.8,21.3,1014.56,0.0,8.0,5.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:30,18.8,74.0,16.8,21.8,23.9,21.6,1014.56,0.0,5.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:35,18.9,74.0,16.9,21.9,24.1,21.7,1014.56,0.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:40,19.1,74.0,17.1,22.1,24.3,21.9,1014.22,0.0,0.0,2.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:45,19.5,73.0,17.2,22.4,24.7,22.3,1014.56,0.0,0.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:50,19.1,76.0,17.4,22.1,24.4,21.9,1014.56,0.0,2.0,0.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 03:55,18.6,78.0,17.4,21.6,23.9,21.4,1014.56,0.0,3.0,2.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:00,19.2,77.0,17.8,22.3,24.7,22.0,1014.56,0.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:05,19.1,77.0,17.7,22.2,24.6,21.9,1014.56,0.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:10,18.8,79.0,17.8,21.9,24.3,21.6,1014.9,0.0,2.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:15,18.4,80.0,17.6,21.5,23.8,21.2,1014.9,0.0,3.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:20,18.5,80.0,17.7,21.6,23.9,21.3,1014.9,0.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:25,18.5,80.0,17.7,21.6,23.9,21.3,1015.24,0.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:30,19.0,79.0,17.9,22.1,24.6,21.8,1015.24,0.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:35,18.4,81.0,17.8,21.5,23.9,21.2,1015.24,0.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:40,18.8,80.0,18.0,21.9,24.4,21.6,1015.24,1.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:45,18.9,80.0,18.1,22.1,24.6,21.7,1015.58,1.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:50,18.6,80.0,17.8,21.7,24.1,21.4,1015.58,1.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 04:55,17.9,83.0,17.7,21.0,23.4,20.7,1015.58,1.0,3.0,2.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:00,17.7,84.0,17.7,20.8,23.2,20.5,1015.92,1.0,2.0,3.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:05,17.6,84.0,17.6,20.7,23.0,20.4,1015.92,2.0,2.0,2.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:10,17.7,85.0,17.9,20.8,23.2,20.5,1015.92,2.0,2.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:15,17.7,85.0,17.9,20.8,23.2,20.5,1015.92,2.0,2.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:20,17.8,85.0,18.0,20.9,23.4,20.6,1015.92,3.0,2.0,2.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:25,18.0,84.0,17.9,21.1,23.6,20.8,1015.92,3.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:30,17.7,85.0,17.9,20.8,23.2,20.5,1015.92,3.0,2.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:35,17.6,86.0,17.9,20.7,23.2,20.4,1015.92,4.0,2.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:40,18.0,85.0,18.2,21.1,23.7,20.8,1015.92,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:45,18.0,84.0,17.9,21.1,23.6,20.8,1015.92,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:50,18.2,84.0,18.2,21.3,23.9,21.0,1015.92,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 05:55,18.6,82.0,18.2,21.7,24.3,21.4,1015.92,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:00,18.5,83.0,18.3,21.6,24.2,21.3,1016.26,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:05,18.8,83.0,18.6,22.0,24.7,21.6,1016.26,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:10,18.4,84.0,18.4,21.6,24.2,21.2,1016.26,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:15,18.8,83.0,18.6,22.0,24.7,21.6,1016.59,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:20,18.6,83.0,18.4,21.8,24.3,21.4,1016.59,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:25,18.3,84.0,18.3,21.4,24.1,21.1,1016.59,4.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:30,18.7,83.0,18.5,21.9,24.5,21.5,1016.59,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:35,18.8,82.0,18.4,21.9,24.6,21.6,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:40,18.2,84.0,18.2,21.3,23.9,21.0,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:45,18.2,84.0,18.2,21.3,23.9,21.0,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:50,18.4,84.0,18.4,21.6,24.2,21.2,1016.59,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 06:55,18.1,84.0,18.1,21.2,23.7,20.9,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:00,17.8,85.0,18.0,20.9,23.4,20.6,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:05,18.3,84.0,18.3,21.4,24.1,21.1,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:10,17.9,85.0,18.1,21.1,23.6,20.7,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:15,17.7,86.0,18.1,20.8,23.3,20.5,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:20,18.0,85.0,18.2,21.1,23.7,20.8,1015.92,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:25,18.1,85.0,18.3,21.3,23.8,20.9,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:30,18.0,85.0,18.2,21.1,23.7,20.8,1016.26,5.0,0.0,0.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:35,17.8,86.0,18.2,21.0,23.5,20.6,1016.26,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:40,18.0,85.0,18.2,21.1,23.7,20.8,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:45,17.6,86.0,17.9,20.7,23.2,20.4,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:50,18.0,85.0,18.2,21.1,23.7,20.8,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 07:55,18.4,84.0,18.4,21.6,24.2,21.2,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:00,18.4,84.0,18.4,21.6,24.2,21.2,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:05,18.3,84.0,18.3,21.4,24.1,21.1,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:10,18.6,84.0,18.6,21.8,24.4,21.4,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:15,18.5,83.0,18.3,21.6,24.2,21.3,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:20,18.7,83.0,18.5,21.9,24.5,21.5,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:25,18.8,83.0,18.6,22.0,24.7,21.6,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:30,18.5,83.0,18.3,21.6,24.2,21.3,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:35,18.2,85.0,18.4,21.4,23.9,21.0,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:40,18.5,84.0,18.4,21.7,24.3,21.3,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:45,18.5,85.0,18.7,21.7,24.3,21.3,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:50,18.1,85.0,18.3,21.3,23.8,20.9,1016.59,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 08:55,18.0,84.0,17.9,21.1,23.6,20.8,1016.93,5.0,2.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:00,18.3,84.0,18.3,21.4,24.1,21.1,1016.93,5.0,2.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:05,18.6,84.0,18.6,21.8,24.4,21.4,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:10,18.5,84.0,18.4,21.7,24.3,21.3,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:15,18.7,83.0,18.5,21.9,24.5,21.5,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:20,19.0,83.0,18.8,22.2,24.9,21.8,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:25,19.6,81.0,18.9,22.8,25.6,22.4,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:30,20.3,79.0,19.3,23.6,26.4,23.1,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:35,20.4,76.0,18.7,23.6,26.3,23.2,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:40,20.4,76.0,18.7,23.6,26.3,23.2,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:45,21.0,76.0,19.3,24.2,27.2,23.8,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:50,20.7,77.0,19.2,23.9,26.8,23.5,1017.27,5.0,2.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 09:55,20.7,77.0,19.2,23.9,26.8,23.5,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:00,21.0,75.0,19.1,24.2,27.1,23.8,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:05,20.8,75.0,18.9,24.0,26.8,23.6,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:10,20.0,77.0,18.6,23.1,25.8,22.8,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:15,19.1,80.0,18.3,22.2,24.8,21.9,1017.27,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:20,20.5,75.0,18.6,23.6,26.3,23.3,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:25,19.7,79.0,18.7,22.9,25.6,22.5,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:30,20.0,77.0,18.6,23.1,25.8,22.8,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:35,21.5,74.0,19.3,24.7,27.7,24.3,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:40,19.8,76.0,18.2,22.9,25.5,22.6,1016.93,5.0,0.0,0.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:45,19.6,77.0,18.2,22.7,25.2,22.4,1016.93,5.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:50,19.9,77.0,18.5,23.1,25.7,22.7,1016.93,5.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 10:55,19.9,77.0,18.5,23.1,25.7,22.7,1016.93,5.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:00,20.0,77.0,18.6,23.1,25.8,22.8,1016.93,5.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:05,20.1,76.0,18.4,23.2,25.9,22.9,1016.59,5.0,6.0,3.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:10,20.3,76.0,18.7,23.4,26.2,23.1,1016.59,5.0,2.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:15,20.3,77.0,18.8,23.5,26.3,23.1,1016.59,5.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:20,20.6,76.0,18.9,23.8,26.6,23.4,1016.59,5.0,2.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:25,21.1,74.0,18.9,24.3,27.1,23.9,1016.59,5.0,2.0,2.0,225.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:30,19.9,76.0,18.3,23.1,25.6,22.7,1016.59,5.0,2.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:35,20.2,76.0,18.6,23.3,26.0,23.0,1016.26,5.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:40,20.5,76.0,18.8,23.7,26.4,23.3,1016.26,5.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:45,20.5,76.0,18.8,23.7,25.7,23.3,1016.26,5.0,5.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:50,20.2,77.0,18.7,23.4,26.1,23.0,1016.26,5.0,5.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 11:55,20.0,78.0,18.7,23.2,25.9,22.8,1015.92,5.0,3.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:00,20.2,78.0,18.9,23.4,26.2,23.0,1015.92,5.0,2.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:05,20.2,78.0,18.9,23.4,26.2,23.0,1015.92,5.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:10,20.2,78.0,18.9,23.4,26.2,23.0,1015.92,5.0,3.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:15,20.0,78.0,18.7,23.2,25.9,22.8,1015.92,5.0,3.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:20,20.1,78.0,18.8,23.3,26.1,22.9,1015.58,5.0,3.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:25,19.9,77.0,18.5,23.1,25.7,22.7,1015.58,5.0,2.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:30,19.9,76.0,18.3,23.1,25.6,22.7,1015.24,5.0,2.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:35,19.8,78.0,18.6,22.9,25.7,22.6,1015.24,5.0,3.0,3.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:40,19.9,78.0,18.7,23.1,25.8,22.7,1014.9,5.0,5.0,2.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:45,21.9,71.0,19.1,25.1,28.0,24.7,1014.9,5.0,2.0,3.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:50,22.1,70.0,19.1,25.3,28.1,24.9,1014.9,5.0,3.0,2.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 12:55,21.8,70.0,18.8,24.9,27.7,24.6,1014.9,5.0,5.0,3.0,293.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:00,21.6,70.0,18.6,24.7,27.4,24.4,1014.9,5.0,5.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:05,21.6,71.0,18.8,24.7,27.5,24.4,1014.56,5.0,2.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:10,21.5,72.0,18.9,24.7,27.4,24.3,1014.56,5.0,2.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:15,21.4,71.0,18.6,24.6,27.3,24.2,1014.56,5.0,3.0,3.0,270.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:20,21.2,72.0,18.6,24.3,26.4,24.0,1014.56,5.0,3.0,5.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:25,21.3,72.0,18.7,24.4,27.2,24.1,1014.22,5.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:30,21.3,72.0,18.7,24.4,27.2,24.1,1014.22,5.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:35,21.2,73.0,18.8,24.4,27.2,24.0,1014.22,5.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:40,21.3,73.0,18.9,24.5,27.3,24.1,1014.22,5.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:45,21.2,73.0,18.8,24.4,27.2,24.0,1013.88,5.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:50,21.4,73.0,19.1,24.6,27.5,24.2,1013.88,5.0,0.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 13:55,21.2,73.0,18.8,24.4,27.2,24.0,1013.88,5.0,5.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:00,21.3,72.0,18.7,24.4,27.2,24.1,1013.88,5.0,2.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:05,21.3,72.0,18.7,24.4,27.2,24.1,1013.88,5.0,5.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:10,21.6,72.0,19.0,24.8,27.6,24.4,1013.88,5.0,3.0,3.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:15,22.0,71.0,19.2,25.2,28.1,24.8,1013.88,5.0,3.0,2.0,248.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:20,21.3,74.0,19.2,24.5,27.4,24.1,1013.88,5.0,3.0,3.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:25,21.6,73.0,19.2,24.8,27.7,24.4,1013.88,5.0,3.0,2.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:30,21.5,74.0,19.3,24.7,27.7,24.3,1013.88,5.0,2.0,2.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:35,21.1,75.0,19.2,24.3,27.2,23.9,1013.88,5.0,3.0,0.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:40,21.1,75.0,19.2,24.3,27.2,23.9,1013.88,5.0,2.0,2.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:45,21.7,73.0,19.3,24.9,27.9,24.5,1013.88,5.0,3.0,0.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:50,21.6,73.0,19.2,24.8,27.7,24.4,1013.88,5.0,2.0,2.0,23.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 14:55,21.3,74.0,19.2,24.5,27.4,24.1,1013.88,5.0,2.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:00,21.2,73.0,18.8,24.4,27.2,24.0,1013.88,5.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:05,21.4,73.0,19.1,24.6,27.5,24.2,1013.88,5.0,8.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:10,21.0,75.0,19.1,24.2,27.1,23.8,1013.88,5.0,8.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:15,20.8,75.0,18.9,24.0,26.8,23.6,1013.88,5.0,0.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:20,20.1,76.0,18.4,23.2,25.2,22.9,1013.88,5.0,3.0,6.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:25,20.6,75.0,18.7,23.7,26.5,23.4,1013.88,5.0,10.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:30,20.2,76.0,18.6,23.3,25.3,23.0,1013.88,5.0,8.0,6.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:35,20.4,76.0,18.7,23.6,26.3,23.2,1013.88,5.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:40,20.4,75.0,18.6,23.6,26.2,23.2,1013.88,5.0,2.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:45,20.2,75.0,18.3,23.3,25.9,23.0,1013.88,5.0,3.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:50,20.5,75.0,18.6,23.6,26.3,23.3,1014.22,5.0,5.0,3.0,203.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 15:55,20.0,76.0,18.3,23.1,25.7,22.8,1014.22,5.0,3.0,3.0,158.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 16:00,20.3,75.0,18.4,23.4,26.1,23.1,1014.22,5.0,5.0,3.0,135.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/09/06 16:05,20.3,75.0,18.4,23.4,26.1,23.1,1014.22,5.0,3.0,0.0,135.0,,,,,,,,,
